StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,split
-0.790296078741229,-1.3084288370736354,-1.0205989410664063,1.081905431819191,1.276389250302744,-1.3841704102543333,-0.90205240401957,-0.6441590086324702,-0.11647529445320678,-0.7881538179048341,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,0.1542331288179603,3.0,train
-1.4500122266286355,0.47562274191557835,-1.0205989410664063,0.11113381311838781,0.26490100016639395,0.152787613826363,0.3986114809868581,-0.6441590086324702,-1.0149319004571768,-0.7881538179048341,-0.668617921055841,2.0052424729513594,-0.4269939772562403,-0.2749670578966146,4.0,train
0.5975835877856989,-0.4164030475790286,0.9798168112492035,0.11113381311838781,-1.7580755001063062,-0.6239505913381722,1.4627910232648447,-0.6441590086324702,-1.0149319004571768,-0.7881538179048341,1.4956224900775326,-0.4986928082209321,-0.4269939772562403,-1.5963361881519085,4.0,train
-0.2383481316124717,-1.3084288370736354,-1.0205989410664063,1.081905431819191,-0.7465872499699562,-0.6362084438049715,1.1080645091721826,1.5524117284689836,0.7819813115507633,1.2687878651128297,-0.668617921055841,2.0052424729513594,-0.4269939772562403,-0.33691760134583665,4.0,train
0.1417532251173585,-1.3084288370736354,0.9798168112492035,0.11113381311838781,0.26490100016639395,-1.6678841235955464,0.9898223378079618,-0.6441590086324702,-1.9133885064611469,1.2687878651128297,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,-1.8470359851934532,4.0,train
-1.7339959988980487,1.3676485314101854,-1.0205989410664063,-0.8596378055824154,-0.7465872499699562,-0.26589355166844686,-1.729747603569115,-0.6441590086324702,-1.0149319004571768,1.2687878651128297,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,1.286140489968767,1.0,train
-0.6461197020506038,-0.4164030475790286,-1.0205989410664063,-0.8596378055824154,-0.7465872499699562,1.024681849868325,1.4627910232648447,-0.6441590086324702,0.7819813115507633,-0.7881538179048341,-0.668617921055841,2.0052424729513594,-0.4269939772562403,-1.129893287698077,4.0,train
1.3315724145743366,1.3676485314101854,-1.0205989410664063,-0.8596378055824154,0.26490100016639395,0.45016912103451756,0.7533379950795204,-0.6441590086324702,-1.9133885064611469,-0.7881538179048341,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,-1.3917486671668575,4.0,train
1.245649119374873,0.47562274191557835,0.9798168112492035,-0.8596378055824154,-0.7465872499699562,1.4434696749825888,-1.0202945753837906,-0.6441590086324702,-0.11647529445320678,1.2687878651128297,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,1.4129151856297018,1.0,train
-0.08980277381000933,0.47562274191557835,0.9798168112492035,2.052677050519994,-0.7465872499699562,-0.026976953458998983,0.7533379950795204,-0.6441590086324702,0.7819813115507633,1.2687878651128297,1.4956224900775326,-0.4986928082209321,-0.4269939772562403,-0.2902523027911013,4.0,train
-0.8514618143069488,-0.4164030475790286,0.9798168112492035,0.11113381311838781,-0.7465872499699562,1.5640636709877853,-0.429083718562687,1.5524117284689836,0.7819813115507633,1.2687878651128297,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,0.9476657210567418,2.0,train
0.5131166196235144,-1.3084288370736354,-1.0205989410664063,1.081905431819191,0.26490100016639395,1.3560877099222737,1.6992753659932862,-0.6441590086324702,1.6804379175547333,-0.7881538179048341,1.4956224900775326,-0.4986928082209321,-0.4269939772562403,-0.9172941655623531,4.0,train
-0.4990306712854204,0.47562274191557835,0.9798168112492035,-0.8596378055824154,1.276389250302744,1.1440607935825038,1.6992753659932862,-0.6441590086324702,-0.11647529445320678,-0.7881538179048341,1.4956224900775326,2.0052424729513594,-0.4269939772562403,-1.6624712000112387,4.0,train
1.0242874097084584,-0.4164030475790286,0.9798168112492035,-0.8596378055824154,-0.7465872499699562,0.9118148901981858,-1.1385367467480114,1.5524117284689836,0.7819813115507633,-0.7881538179048341,-0.668617921055841,-0.4986928082209321,2.3419534074596497,1.4329648641555432,1.0,train
-0.19902730160593754,1.3676485314101854,-1.0205989410664063,0.11113381311838781,-1.7580755001063062,0.2264278782760397,-0.7838102326553492,1.5524117284689836,-0.11647529445320678,1.2687878651128297,-0.668617921055841,2.0052424729513594,-0.4269939772562403,1.2544360842208913,1.0,train
1.4174957097738001,1.3676485314101854,0.9798168112492035,-0.8596378055824154,-1.7580755001063062,1.8279050531105292,1.1080645091721826,-0.6441590086324702,-1.0149319004571768,-0.7881538179048341,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,-1.0737520312274438,4.0,train
-1.3102048310498473,-0.4164030475790286,-1.0205989410664063,-0.8596378055824154,-1.7580755001063062,1.374114775413993,-0.5473258899269078,1.5524117284689836,1.6804379175547333,-0.7881538179048341,1.4956224900775326,-0.4986928082209321,-0.4269939772562403,1.2908308855477484,1.0,train
0.801469373004765,1.3676485314101854,-1.0205989410664063,0.11113381311838781,0.26490100016639395,0.4653460805306573,-0.6655680612911284,-0.6441590086324702,0.7819813115507633,-0.7881538179048341,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,1.0231988772700475,2.0,train
1.175745421585479,1.3676485314101854,-1.0205989410664063,1.081905431819191,1.276389250302744,-1.7016423802895209,0.7533379950795204,1.5524117284689836,-0.11647529445320678,1.2687878651128297,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,-0.9685505242801944,4.0,train
-1.4339926292185659,0.47562274191557835,-1.0205989410664063,-0.8596378055824154,1.276389250302744,1.7477231575122623,0.9898223378079618,-0.6441590086324702,-1.0149319004571768,-0.7881538179048341,-0.668617921055841,2.0052424729513594,2.3419534074596497,-1.850077593638683,4.0,train
-0.35631062163207416,1.3676485314101854,0.9798168112492035,-0.8596378055824154,0.26490100016639395,1.5974761898894265,-1.2567789181122322,1.5524117284689836,0.7819813115507633,1.2687878651128297,1.4956224900775326,-0.4986928082209321,2.3419534074596497,2.1015355005348257,0.0,train
-0.48446740091262996,-0.4164030475790286,0.9798168112492035,-0.8596378055824154,0.26490100016639395,1.7376765375002152,-1.6115054322048943,-0.6441590086324702,-1.9133885064611469,1.2687878651128297,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,1.521822215233024,1.0,train
0.35437697256009876,0.47562274191557835,0.9798168112492035,1.081905431819191,-0.7465872499699562,1.657084931988377,0.6350958237152996,-0.6441590086324702,-1.0149319004571768,1.2687878651128297,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,-0.6332894290365362,4.0,train
0.09369443288715007,0.47562274191557835,0.9798168112492035,1.081905431819191,0.26490100016639395,-0.12176641937770619,-1.4932632608406737,1.5524117284689836,0.7819813115507633,1.2687878651128297,1.4956224900775326,-0.4986928082209321,-0.4269939772562403,2.261875217238179,0.0,train
0.70243913446979,-0.4164030475790286,-1.0205989410664063,-0.8596378055824154,1.276389250302744,-0.008902089546803882,1.1080645091721826,-0.6441590086324702,-1.9133885064611469,-0.7881538179048341,-0.668617921055841,-0.4986928082209321,-0.4269939772562403,-1.370051771000847,4.0,train
